n_estimators,test-mlogloss-mean,test-mlogloss-std,train-mlogloss-mean,train-mlogloss-std
168,1.0734190000000001,0.038945159553745154,0.009586666666666667,0.00017235879889218196
169,1.0742186666666667,0.039154327894740985,0.009545666666666666,0.00016927754986674639
170,1.0747486666666666,0.03890293737267438,0.009507333333333333,0.00016880824097840203
171,1.076064,0.039164411200306185,0.009467333333333333,0.0001705995961959526
172,1.07703,0.03902983826083152,0.009426666666666667,0.00017049991854022224
173,1.077652,0.039030499928474745,0.009386333333333333,0.00016633366733433363
174,1.0789096666666669,0.039983581483181534,0.009342333333333333,0.0001637423450288766
175,1.0785486666666666,0.039221347056021594,0.009303666666666667,0.0001646113267332743
176,1.0796493333333332,0.03908666296264692,0.009263666666666667,0.0001608815989754232
177,1.0804939999999998,0.0390366341872178,0.009224666666666667,0.00015904786141983192
178,1.080852,0.03943086250641745,0.009185,0.00015686937240902017
179,1.0818586666666665,0.03901905962760017,0.009150333333333332,0.00015584251309860554
180,1.0823373333333333,0.03924451294413303,0.009109666666666667,0.00014876006035073936
181,1.0826493333333334,0.039636205472045674,0.009067333333333332,0.00014965812893242934
182,1.0833933333333334,0.04001457644686773,0.009026333333333332,0.00013648280314953836
183,1.0847253333333333,0.04009617784222774,0.008989333333333334,0.00013422700506563072
184,1.0855446666666666,0.039819822779894674,0.008951666666666667,0.00013005725235022046
185,1.0862896666666668,0.03995726420676083,0.008919,0.00012930841684386397
186,1.0862866666666666,0.03988430349008105,0.008884999999999999,0.00012964824205004315
187,1.0877496666666666,0.04005345113997325,0.008852333333333332,0.0001260432024699827
188,1.0885383333333334,0.04000766801779661,0.008818666666666667,0.00012606964565491343
189,1.088775,0.03990310966161239,0.008788666666666667,0.00012525795605691266
190,1.0899759999999998,0.039972701584956624,0.008756666666666668,0.00012045561653802407
191,1.0904313333333333,0.039859914210756714,0.008729,0.00012160866197219075
192,1.091019,0.039699289095230274,0.008696333333333334,0.00012334324284514166
193,1.0917136666666665,0.03965258469367268,0.008666,0.00012262952336203532
194,1.091983,0.039563947839752596,0.008633666666666666,0.00012568302280826265
195,1.0931496666666665,0.039806390419406555,0.008605,0.00012356644636254038
196,1.0937026666666665,0.03966027954459674,0.008571333333333334,0.00012369137219529758
197,1.094438,0.039510477901437704,0.008540666666666667,0.00012067679515502904
198,1.0957333333333332,0.03962104917282673,0.008509999999999998,0.00011963277142990579
199,1.0965226666666668,0.039197390715312724,0.008479333333333334,0.00011937708695092619
